semester,year,course_code,course_name,instructor,enrollment,responses,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,N/A_Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,N/A_Q2,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,N/A_Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,N/A_Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,N/A_Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,N/A_Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,N/A_Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,N/A_Q8,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,N/A_Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,N/A_Q10,section_mean_Q1,section_mean_Q2,section_mean_Q3,section_mean_Q4,section_mean_Q5,section_mean_Q6,section_mean_Q7,section_mean_Q8,section_mean_Q9,section_mean_Q10
Fall,2021,14:650:439:02,Multiphysics Simulations,"Malhotra, Rajiv",41,20,0,1,1,11,5,2,0,0,3,12,5,0,0,1,5,13,1,0,0,1,4,12,3,0,0,0,1,10,8,1,0,3,4,8,4,1,0,1,4,10,5,0,1,4,4,7,3,1,1,1,4,11,3,0,0,2,3,12,3,0,4.1,4.1,3.7,3.9,4.4,3.7,4,3.4,3.7,3.8
Fall,2021,14:650:451:01,Vehicle Dynamics,"Burlion, Laurent",52,20,1,1,1,10,7,0,0,1,3,10,6,0,1,1,0,10,7,1,0,0,1,9,10,0,1,0,3,10,6,0,2,0,2,10,6,0,1,0,2,11,6,0,0,1,0,10,9,0,2,1,0,12,5,0,2,1,0,10,7,0,4.1,4.1,4.1,4.5,4,3.9,4.1,4.4,3.9,4
Fall,2021,14:650:455:01,Design Of Mechanisms,"Gu, Xi",54,38,0,1,2,12,23,0,0,1,3,11,22,1,0,1,6,15,15,1,0,1,1,11,25,0,0,4,1,13,20,0,0,1,10,13,14,0,1,1,3,16,16,1,1,3,14,11,9,0,0,1,6,10,21,0,0,3,4,17,14,0,4.5,4.5,4.2,4.6,4.3,4.1,4.2,3.6,4.3,4.1
Fall,2021,14:650:457:01,Spacecraft & Mision Design,"Baruh, Haim",27,10,0,0,0,3,7,0,0,0,1,1,8,0,1,0,1,1,7,0,0,0,0,2,8,0,0,0,0,4,6,0,0,1,2,1,6,0,0,1,1,1,7,0,0,0,1,2,6,1,1,0,0,2,6,1,1,0,2,0,7,0,4.7,4.7,4.3,4.8,4.6,4.2,4.4,4.6,4.3,4.2
Fall,2021,14:650:457:90,Spacecraft & Mision Design,"Baruh, Haim",80,34,0,0,4,16,14,0,0,1,4,15,14,0,2,1,1,13,16,1,0,1,0,16,17,0,0,1,4,16,12,1,1,0,6,14,12,1,2,0,3,17,11,1,1,0,2,17,14,0,1,1,7,11,14,0,1,1,5,16,11,0,4.3,4.2,4.2,4.4,4.2,4.1,4.1,4.3,4.1,4
Fall,2021,14:650:462:01,Power Plants,"Muller, Michael",39,19,0,1,3,9,5,1,0,0,2,10,6,1,0,0,0,9,9,1,0,0,1,6,11,1,2,1,6,5,4,1,1,1,2,8,6,1,1,0,2,8,7,1,0,1,3,8,6,1,1,1,4,7,5,1,1,2,2,8,4,2,4,4.2,4.5,4.6,3.4,3.9,4.1,4.1,3.8,3.7
Fall,2021,14:650:462:02,Power Plants,"Muller, Michael",26,13,1,0,2,5,5,0,1,0,0,4,8,0,1,0,1,4,7,0,1,0,0,4,8,0,1,2,5,3,2,0,1,0,3,7,2,0,1,0,2,8,2,0,0,0,3,8,2,0,1,0,1,8,3,0,1,0,2,7,3,0,4,4.4,4.2,4.4,3.2,3.7,3.8,3.9,3.9,3.9
Fall,2021,14:650:465:01,Orbital Mechanics,"Mookerjee, Purusottam",85,28,2,1,3,8,14,0,1,2,2,13,9,1,3,5,5,9,6,0,1,0,7,11,9,0,2,6,3,7,10,0,5,1,6,9,7,0,1,0,6,13,8,0,1,1,5,8,13,0,4,3,4,10,7,0,2,5,2,11,8,0,4.1,4,3.4,4,3.6,3.4,4,4.1,3.5,3.6
Fall,2021,14:650:467:B1,Design & Mfg. I,"Pelegri, Assimina",176,81,1,0,7,39,32,2,2,0,8,30,37,4,2,2,15,31,29,2,2,0,9,29,39,2,1,0,9,26,29,16,2,0,10,35,32,2,2,1,17,30,28,3,1,3,19,25,29,4,1,3,11,34,30,2,3,7,11,33,25,2,4.3,4.3,4.1,4.3,4.3,4.2,4,4,4.1,3.9
Fall,2021,14:650:467:B1,Design & Mfg. I,"Bagchi, Prosenjit",7,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,4.5,4.5,4.5,4.5,4.5,4.5,2.5,4.5,2.5,,,,,,,
Fall,2021,14:650:467:B1,Design & Mfg. I,"Gu, Xi",176,81,1,1,7,28,42,2,1,0,8,28,42,2,1,1,14,28,34,3,1,0,9,27,42,2,1,0,9,23,35,13,1,1,6,33,37,3,2,1,17,30,28,3,1,3,19,25,29,4,1,1,9,28,39,3,3,7,11,33,25,2,4.4,4.4,4.2,4.4,4.3,4.3,4,4,4.3,3.9
Fall,2021,14:650:467:B3,Design & Mfg. I,"Bai, Xiaoli",1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,5,5,5,5,5,5,5,5,5,5
Fall,2021,14:650:467:B4,Design & Mfg. I,"Benaroya, Haym",3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,5,5,5,5,5,5,2,5,5
Fall,2021,14:650:467:B5,Design & Mfg. I,"Bilgen, Onur",7,7,0,0,1,3,3,0,0,0,1,4,2,0,0,0,2,2,3,0,0,0,1,4,2,0,0,0,1,2,2,2,0,0,2,2,3,0,0,0,0,3,4,0,0,0,2,0,5,0,0,0,0,4,3,0,0,0,0,5,2,0,4.3,4.1,4.1,4.1,4.2,4.1,4.6,4.4,4.4,4.3
Fall,2021,14:650:467:B7,Design & Mfg. I,"Bottega, William",12,4,0,0,1,1,1,1,0,0,1,1,2,0,0,0,0,2,1,1,0,0,1,2,1,0,0,0,0,2,1,1,0,1,1,1,1,0,0,0,3,0,1,0,0,0,2,0,1,1,0,1,0,2,1,0,0,2,1,0,1,0,4,4.3,4.3,4,4.3,3.5,3.5,3.7,3.8,3
Fall,2021,14:650:467:C4,Design & Mfg. I,"Cuitino, Alberto",6,2,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2.5,3.5,1.5,3.5,3.5,3.5,1,4,2.5,1
Fall,2021,14:650:467:D1,Design & Mfg. I,"Demauro, Edward",3,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3.5,3.5,4,4.5,4,3.5,3.5,3,3.5,2.5
Fall,2021,14:650:467:D2,Design & Mfg. I,"Denda, Mitsunori",10,4,0,0,0,1,2,1,0,0,0,2,2,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,1,3,0,0,0,0,2,2,0,0,0,1,1,2,0,0,0,0,2,2,0,0,0,1,1,2,0,4.7,4.5,4.8,5,4.7,4.8,4.5,4.3,4.5,4.3
Fall,2021,14:650:467:D4,Design & Mfg. I,"Diez Garias, Francisco",3,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,5,5,5,5,5,5,5,5,5,5
Fall,2021,14:650:467:D5,Design & Mfg. I,"Drazer, German",6,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,4.5,5,4,4.5,4.5,4,4,3.5,4,4
Fall,2021,14:650:467:G2,Design & Mfg. I,"Guo, Yuebin",5,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,4.5,4,4,4,4,4,4,4,4,4
Fall,2021,14:650:467:G3,Design & Mfg. I,"Guo, Zhixiong",9,4,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,1,3,0,0,0,1,0,3,0,0,0,0,0,3,1,0,0,0,0,4,0,0,4.3,4.3,4.3,4.3,4.3,4.3,3.8,3.5,4.3,4
Fall,2021,14:650:467:J1,Design & Mfg. I,"Jaluria, Yogesh",11,5,0,0,0,3,2,0,0,0,0,3,2,0,0,0,0,3,2,0,0,0,0,3,2,0,0,0,0,2,2,1,0,0,0,3,2,0,0,0,0,3,2,0,0,0,1,2,2,0,0,0,0,3,2,0,0,0,0,3,2,0,4.4,4.4,4.4,4.4,4.5,4.4,4.4,4.2,4.4,4.4
Fall,2021,14:650:467:K1,Design & Mfg. I,"Knight, Doyle",6,4,0,0,2,2,0,0,1,0,2,1,0,0,1,0,2,1,0,0,1,0,2,1,0,0,0,0,1,1,0,2,1,1,1,1,0,0,0,0,3,0,1,0,0,0,2,2,0,0,1,1,1,0,1,0,1,1,1,1,0,0,3.5,2.8,2.8,2.8,3.5,2.5,3.5,3.5,2.8,2.5
Fall,2021,14:650:467:L1,Design & Mfg. I,"Lin, Hao",9,3,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,2,0,1,0,1,1,1,0,0,4,3.7,4,3.7,4,3.5,4,4,3,,,,,,,
Fall,2021,14:650:467:M2,Design & Mfg. I,"Mazzeo, Aaron",14,4,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,2,2,0,0,0,0,1,3,0,0,0,0,1,3,0,4.8,5,4.8,5,4.8,4.8,4.8,4.5,4.8,4.8
Fall,2021,14:650:467:R1,Design & Mfg. I,"Rossi, Todd",6,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4.5,4.5,3.5,4,4.5,4.5,3.5,2.5,4.5,3.5
Fall,2021,14:650:467:S1,Design & Mfg. I,"Shan, Jerry",6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,3,4,5
Fall,2021,14:650:467:S2,Design & Mfg. I,"Singer, Jonathan",10,10,0,0,0,1,9,0,0,0,0,0,10,0,0,0,0,1,9,0,0,0,0,1,9,0,0,0,0,0,9,1,0,0,0,1,9,0,0,1,4,4,1,0,0,0,2,6,2,0,0,0,0,0,10,0,0,1,0,8,1,0,4.9,5,4.9,4.9,5,4.9,3.5,4,5,3.9
Fall,2021,14:650:467:T1,Design & Mfg. I,"Tse, Stephen",10,10,0,0,2,5,3,0,0,0,2,2,6,0,0,0,2,3,5,0,0,0,1,3,5,1,0,0,2,4,3,1,0,0,2,4,4,0,0,0,2,4,4,0,0,0,2,2,6,0,0,0,1,2,6,1,0,0,2,4,4,0,4.1,4.4,4.3,4.4,4.1,4.2,4.2,4.4,4.6,4.2
Fall,2021,14:650:467:W1,Design & Mfg. I,"Weng, George",4,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,5,5,5,5,5,5,5,5,5,5
Fall,2021,14:650:467:Z3,Design & Mfg. I,"Zou, Qingze",6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,5,5,5,5,5,5,5,5,4
Fall,2021,14:650:474:01,Alt Energy I,"Rossi, Todd",23,10,1,0,0,6,3,0,0,1,1,2,6,0,0,1,0,4,5,0,0,0,0,2,8,0,0,0,0,6,4,0,0,1,0,4,5,0,0,1,1,4,4,0,0,0,0,3,7,0,0,2,0,2,6,0,1,0,1,5,3,0,4,4.3,4.3,4.8,4.4,4.3,4.1,4.7,4.2,3.9
Fall,2021,14:650:474:02,Alt Energy I,"Rossi, Todd",54,26,2,4,4,10,5,1,2,4,7,4,7,2,2,2,7,6,8,1,0,2,4,9,10,1,1,3,6,6,7,3,3,4,5,7,6,1,2,4,4,11,4,1,0,0,7,12,6,1,4,3,8,6,4,1,4,2,10,4,5,1,3.5,3.4,3.6,4.1,3.7,3.4,3.4,4,3.1,3.2
Fall,2021,14:650:481:01,Heat Transfer,"Jaluria, Yogesh",39,15,0,1,0,5,9,0,0,1,0,6,8,0,1,0,2,3,8,1,0,1,0,4,10,0,1,0,0,5,9,0,0,1,2,5,6,1,1,0,2,3,8,1,0,2,3,4,5,1,0,1,0,7,7,0,0,1,1,6,6,1,4.5,4.4,4.2,4.5,4.4,4.1,4.2,3.9,4.3,4.2
Fall,2021,14:650:481:02,Heat Transfer,"Jaluria, Yogesh",28,10,0,0,1,3,6,0,0,0,1,5,4,0,0,0,0,6,4,0,0,0,1,3,6,0,0,0,1,5,4,0,0,0,2,4,4,0,0,0,1,5,4,0,0,0,7,2,1,0,0,0,1,4,5,0,0,0,1,6,3,0,4.5,4.3,4.4,4.5,4.3,4.2,4.3,3.4,4.4,4.2
Fall,2021,14:650:481:03,Heat Transfer,"Jaluria, Yogesh",60,19,0,0,4,8,6,1,0,0,3,8,7,1,0,1,3,9,5,1,0,0,3,10,5,1,0,0,4,9,4,2,0,0,3,11,4,1,0,0,3,12,3,1,0,0,8,8,2,1,0,1,3,10,4,1,0,0,6,9,3,1,4.1,4.2,4,4.1,4,4.1,4,3.7,3.9,3.8
Fall,2021,14:650:487:B2,Ae Design 1,"Gu, Xi",42,17,0,0,2,6,8,1,0,1,3,3,9,1,0,0,3,5,7,2,0,0,3,3,9,2,0,0,1,2,5,9,0,0,2,5,7,3,1,0,5,4,5,2,0,0,3,5,7,2,0,0,3,5,7,2,0,2,5,4,5,1,4.4,4.3,4.3,4.4,4.5,4.4,3.8,4.3,4.3,3.8
Fall,2021,14:650:487:B2,Aerospace Engineering Design 1,"Pelegri, Assimina",42,17,0,0,2,7,7,1,0,0,1,7,8,1,1,0,2,5,8,1,0,0,1,7,8,1,0,0,1,3,4,9,1,0,1,6,6,3,1,0,5,4,5,2,0,0,3,5,7,2,0,1,2,6,7,1,0,2,5,4,5,1,4.3,4.4,4.2,4.4,4.4,4.1,3.8,4.3,4.2,3.8
Fall,2021,14:650:487:B3,Aerospace Engineering Design 1,"Bai, Xiaoli",5,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,4.5,5,4.5,5,5,5,3.5,3.5,5,3.5
Fall,2021,14:650:487:B4,Aerospace Engineering Design 1,"Benaroya, Haym",3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,4,5,4,3,3,5,3,,,,,,,
Fall,2021,14:650:487:B5,Ae Design 1,"Bilgen, Onur",6,6,0,0,2,2,1,1,0,1,2,1,1,1,0,1,0,2,2,1,0,0,3,1,1,1,0,0,1,2,0,3,0,0,1,1,3,1,0,0,0,2,2,2,0,0,0,1,4,1,0,0,2,2,1,1,0,0,1,1,3,1,3.8,3.4,4,3.6,3.7,4.4,4.5,4.8,3.8,4.4
Fall,2021,14:650:487:D1,Aerospace Engineering Design 1,"Demauro, Edward",9,5,0,0,0,1,4,0,0,0,0,0,5,0,0,0,0,1,4,0,0,0,0,1,3,1,0,0,0,0,3,2,0,0,0,1,4,0,0,0,2,0,3,0,0,0,1,1,3,0,0,0,0,1,4,0,0,1,1,1,2,0,4.8,5,4.8,4.8,5,4.8,4.2,4.4,4.8,3.8
Fall,2021,14:650:487:D4,Ae Design 1,"Diez Garias, Francisco",4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,3,3,5,4,4,1,4,,,,,,,,,,,,,,
Fall,2021,14:650:487:K1,Aerospace Engineering Design 1,"Knight, Doyle",5,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,3.5,2,1,2,2,4,1,2.5,,,,,,,,,,,,,,
Fall,2022,14:125:201:01,Intro Biomedical Eng,"Mayer, Valerie",53,45,0,0,5,20,19,1,0,3,6,17,17,2,1,5,5,20,12,2,0,0,4,21,18,2,0,2,7,14,20,2,2,0,7,20,14,2,0,0,4,24,16,1,0,0,1,24,19,1,0,2,7,20,14,2,0,1,5,25,13,1,4.3,4.1,3.9,4.3,4.2,4,4.3,4.4,4.1,4.1
Fall,2022,14:125:255:01,System Physiology,"Shoane, George",32,2,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,1.5,1,1.5,3,1,1,4,1,1.5
Fall,2022,14:125:303:01,Biomed Transp Phenom,"Vazquez, Maribel",64,49,0,0,1,20,28,0,0,2,5,21,19,2,0,1,7,20,19,2,0,1,2,12,32,2,0,3,6,18,20,2,1,1,2,25,18,2,0,0,5,21,22,1,2,13,19,7,5,3,0,4,3,14,26,2,0,3,7,17,20,2,4.6,4.2,4.2,4.6,4.2,4.2,4.4,3,4.3,4.2
Fall,2022,14:125:305:01,Numer Modl&biomd Sys,"Pierce, Mark",60,11,0,1,0,3,7,0,1,0,3,5,2,0,0,0,3,4,4,0,0,1,2,3,5,0,0,1,3,3,4,0,0,1,2,5,3,0,0,1,1,3,6,0,0,7,2,2,0,0,0,1,1,6,3,0,0,1,0,9,1,0,4.5,3.6,4.1,4.1,3.9,3.9,4.3,2.6,4,3.9
Fall,2022,14:125:306:01,Biomed Kinet & Therm,"Berthiaume, Francois",58,15,0,0,0,4,11,0,0,0,2,4,9,0,0,1,4,3,7,0,0,0,1,3,11,0,0,0,0,3,11,1,0,1,3,3,8,0,0,1,2,6,6,0,0,2,7,4,2,0,0,0,1,5,9,0,0,1,4,6,4,0,4.7,4.5,4.1,4.7,4.8,4.2,4.1,3.4,4.5,3.9
Fall,2022,14:125:308:01,Biomechanics,"Shreiber, David",59,14,0,1,1,7,5,0,0,1,0,7,6,0,0,0,1,4,9,0,0,1,0,7,6,0,1,1,2,5,5,0,1,0,1,6,6,0,0,1,1,5,6,1,1,2,3,3,4,1,1,0,1,6,6,0,1,0,3,4,5,1,4.1,4.3,4.6,4.3,3.9,4.1,4.2,3.5,4.1,3.9
Fall,2022,14:125:309:01,Bme Devices & System,"Drzewiecki, Gary",99,12,0,1,2,7,2,0,0,3,1,4,4,0,1,4,2,2,3,0,0,0,2,7,3,0,0,2,4,3,3,0,1,2,4,2,3,0,1,3,4,1,3,0,1,6,1,3,1,0,0,3,3,3,3,0,0,4,5,1,2,0,3.8,3.8,3.2,4.1,3.6,3.3,3.2,2.8,3.5,3.1
Fall,2022,14:125:310:02,Bme Device & Sys Lab,"Drzewiecki, Gary",25,3,0,0,0,3,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,1,1,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,4,4,2.3,4.3,3,3,3,2,2.7,2.3
Fall,2022,14:125:310:03,Bme Device & Sys Lab,"Drzewiecki, Gary",27,2,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2.5,4,2,4,1.5,2.5,2,2,2.5,2.5
Fall,2022,14:125:310:05,Bme Device & Sys Lab,"Drzewiecki, Gary",12,3,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,2,1,0,4.3,4.7,4.3,4.3,4,4.3,4.3,3.7,4.3,4.3
Fall,2022,14:125:310:06,Bme Device & Sys Lab,"Drzewiecki, Gary",34,3,0,0,1,1,1,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,1,1,1,0,0,4,4.3,3.7,4.3,2,4,3.7,3,3.3,3
Fall,2022,14:125:401:01,Senior Design I Lec,"Langrana, Noshir",141,44,0,5,8,12,14,5,0,3,5,16,17,3,1,1,10,10,16,6,0,1,6,18,17,2,0,1,4,11,19,9,0,3,7,12,16,6,1,5,7,15,15,1,1,3,7,13,19,1,0,1,9,13,19,2,2,4,7,16,15,0,3.9,4.2,4,4.2,4.4,4.1,3.9,4.1,4.2,3.9
Fall,2022,14:125:403:01,Cardiovasc Eng,"Li, John",61,20,0,0,0,5,15,0,0,0,3,3,14,0,0,1,1,6,12,0,0,0,1,4,15,0,0,1,1,3,15,0,0,0,2,4,14,0,0,0,1,8,11,0,0,0,6,4,10,0,0,1,1,4,14,0,0,1,1,5,13,0,4.8,4.6,4.5,4.7,4.6,4.6,4.5,4.2,4.6,4.5
Fall,2022,14:125:417:01,Musculoskeletal Mech,"Langrana, Noshir",36,20,0,0,0,12,8,0,0,0,1,11,8,0,0,1,1,11,7,0,0,0,0,8,12,0,0,0,1,9,10,0,0,0,3,9,8,0,0,0,0,11,9,0,0,0,1,9,10,0,0,0,0,8,11,1,0,0,0,9,11,0,4.4,4.4,4.2,4.6,4.5,4.3,4.5,4.5,4.6,4.6
Fall,2022,14:125:424:01,Biomed Instrumnt Lab,"Li, John",23,12,0,0,2,3,7,0,0,0,0,4,8,0,0,0,1,2,9,0,0,0,0,3,9,0,0,1,2,4,5,0,0,0,2,2,8,0,0,0,0,5,7,0,0,0,1,2,9,0,0,0,0,5,7,0,0,0,0,5,7,0,4.4,4.7,4.7,4.8,4.1,4.5,4.6,4.7,4.6,4.6
Fall,2022,14:125:433:01,Fund Of Tissue Engg,"Cai, Li",49,27,0,1,4,11,11,0,0,0,3,16,8,0,0,0,6,10,11,0,0,0,1,11,15,0,0,0,5,13,8,1,0,0,6,16,5,0,0,0,5,16,6,0,0,2,1,14,10,0,0,0,6,14,7,0,0,0,8,12,7,0,4.2,4.2,4.2,4.5,4.1,4,4,4.2,4,4
Fall,2022,14:125:445:01,Prin Drug Delivery,"Gormley, Adam",70,48,0,0,0,16,32,0,0,0,1,15,32,0,0,0,2,11,35,0,0,0,0,13,35,0,0,1,4,20,23,0,0,0,2,16,30,0,0,0,2,19,27,0,0,1,10,17,20,0,0,0,1,14,33,0,0,0,1,21,26,0,4.7,4.7,4.7,4.7,4.4,4.6,4.5,4.2,4.7,4.5
Fall,2022,14:125:465:01,Bme Microfluidics,"Zahn, Jeffrey",14,5,0,0,0,1,4,0,0,0,0,1,4,0,0,0,1,0,4,0,0,0,0,1,4,0,0,0,0,1,4,0,0,0,1,1,3,0,0,0,0,2,3,0,0,0,3,1,1,0,0,0,0,2,3,0,0,0,1,1,3,0,4.8,4.8,4.6,4.8,4.8,4.4,4.6,3.6,4.6,4.4
Fall,2022,14:125:499:01,Topics In Biomedical Engineering: Health Tech In Situ: Data & Enterprise,"Helfgott, Dayna",37,12,0,0,1,5,6,0,0,0,0,4,8,0,0,0,1,2,9,0,0,0,0,3,9,0,0,0,0,2,5,5,0,0,0,5,7,0,0,1,0,3,8,0,0,0,1,5,6,0,0,0,1,2,9,0,0,0,1,2,9,0,4.4,4.7,4.7,4.8,4.7,4.6,4.5,4.4,4.7,4.7
Fall,2022,14:155:201:01,Chemical Engineering Material And Energy Balances,"Robbins, Jason",42,27,8,13,4,2,0,0,6,11,5,2,3,0,9,6,6,4,2,0,0,2,9,11,5,0,3,1,15,3,1,4,8,12,1,3,3,0,4,11,10,1,1,0,0,1,12,10,4,0,18,5,2,2,0,0,14,9,2,2,0,0,2,2.4,2.4,3.7,2.9,2.3,2.4,3.6,1.6,1.7
Fall,2022,14:155:298:01,Professional Skills Development,"Bertuccio, Alex",39,36,0,0,1,5,30,0,0,0,2,4,30,0,0,0,0,6,30,0,0,0,0,2,34,0,0,0,4,10,22,0,0,0,0,6,30,0,0,1,0,10,25,0,1,2,11,8,14,0,0,0,0,7,29,0,0,0,0,9,27,0,4.8,4.8,4.8,4.9,4.5,4.8,4.6,3.9,4.8,4.8
Fall,2022,14:155:303:01,Trans Phen Chem E I,"Muzzio, Fernando",60,19,1,0,0,4,10,4,1,0,0,4,10,4,1,0,1,4,9,4,1,0,0,6,8,4,1,0,1,1,4,12,1,0,1,6,7,4,0,2,1,8,8,0,1,1,3,6,7,1,0,0,0,4,11,4,1,1,3,8,6,0,4.5,4.5,4.3,4.3,4,4.2,4.2,3.9,4.7,3.9
Fall,2022,14:155:303:01,Trans Phen Chem E I,"Tomassone, Maria",60,19,1,1,2,3,12,0,1,1,2,4,11,0,1,0,5,4,9,0,1,1,1,4,12,0,2,0,0,6,11,0,1,1,2,7,8,0,0,2,1,8,8,0,1,1,3,6,7,1,1,0,4,5,9,0,1,1,3,8,6,0,4.3,4.2,4.1,4.3,4.3,4.1,4.2,3.9,4.1,3.9
Fall,2022,14:155:307:01,Computational Methods In Chemical Engineering,"Androulakis, Ioannis",44,14,0,4,1,6,3,0,1,3,2,4,4,0,3,1,2,3,5,0,2,3,1,4,4,0,1,4,2,5,1,1,2,1,1,8,2,0,2,1,0,4,7,0,3,2,1,5,3,0,2,3,1,4,4,0,5,1,1,4,3,0,3.6,3.5,3.4,3.4,3.1,3.5,3.9,3.2,3.4,2.9
